id,ClusterID,Title,Authors,Venue,Year,Citations,Source,predictClusterId
45281,1815040, Clustering uncertain data with possible worlds," Peter Benjamin Volk,  Frank Rosenthal,  Martin Hahmann,  Dirk Habich,  Wolfgang Lehner",Data Engineering; 2009. ICDE'09. IEEE 25th International Conference on,2009,28.0,GoogleScholar,1321900.0
45284,1815041, DrillBeyond: enabling business analysts to explore the web of open data," Julian Eberius,  Maik Thiele,  Katrin Braunschweig,  Wolfgang Lehner", Proceedings of the VLDB Endowment,2012,25.0,GoogleScholar,1321901.0
45292,1815046, Towards scalable real-time analytics: an architecture for scale-out of OLxP workloads," Anil K Goel,  Jeffrey Pound,  Nathan Auch,  Peter Bumbulis,  Scott MacLean,  Franz FÂ¢‚Â¤rber", Proceedings of the VLDB Endowment,2015,18.0,GoogleScholar,1321902.0
45296,1815047, Error-aware density-based clustering of imprecise measurement values," Dirk Habich,  Peter B Volk,  Wolfgang Lehner,  Ralf Dittmann,  Clemens Utzny",Data Mining Workshops; 2007. ICDM Workshops 2007. Seventh IEEE International Conference on,2007,18.0,GoogleScholar,1321903.0
45302,1815050, Forecasting the data cube: A model configuration advisor for multi-dimensional data sets," Ulrike Fischer,  Christopher Schildt,  Claudio Hartmann,  Wolfgang Lehner",Data Engineering (ICDE); 2013 IEEE 29th International Conference on,2013,15.0,GoogleScholar,1321904.0
45306,1815052, GPU-Based Speculative Query Processing for Database Operations.," Peter Benjamin Volk,  Dirk Habich,  Wolfgang Lehner", ADMS@ VLDB,2010,14.0,GoogleScholar,1321905.0
45308,1815053,Demonstrating efficient query processing in heterogeneous environments," Lukas M Maas,  Thomas Kissinger,  Dirk Habich,  Wolfgang Lehner",Proceedings of the 2013 ACM SIGMOD International Conference on Management of Data,2013,13.0,ACM,1321906.0
45323,1815061, GignoMDA: exploiting cross-layer optimization for complex database applications," Dirk Habich,  Sebastian Richly,  Wolfgang Lehner",Proceedings of the 32nd international conference on Very large data bases,2006,10.0,GoogleScholar,1321907.0
45326,1815062, Adaptive work placement for query processing on heterogeneous computing resources," Tomas Karnagel,  Dirk Habich,  Wolfgang Lehner", Proceedings of the VLDB Endowment,2017,9.0,GoogleScholar,1321908.0
45330,1815063, Local vs. Global Optimization: Operator Placement Strategies in Heterogeneous Environments.," Tomas Karnagel,  Dirk Habich,  Wolfgang Lehner", EDBT/ICDT Workshops,2015,9.0,GoogleScholar,1321909.0
45334,1815066, Contracting in the Days of eBusiness," Wolfgang Hmmer,  Wolfgang Lehner,  Hartmut Wedekind", ACM Sigmod Record,2002,9.0,GoogleScholar,1321910.0
45338,1815067, Template-based Time Series Generation with Loom.," Lars Kegel,  Martin Hahmann,  Wolfgang Lehner", EDBT/ICDT Workshops,2016,8.0,GoogleScholar,1321911.0
45345,1815072, GraphMCS: Discover the Unknown in Large Data Graphs.," Elena Vasilyeva,  Maik Thiele,  Christof Bornhvd,  Wolfgang Lehner", EDBT/ICDT Workshops,2014,7.0,GoogleScholar,1321912.0
45348,1815074, Query processing on low-energy many-core processors," Annett Ungethm,  Dirk Habich,  Tomas Karnagel,  Wolfgang Lehner,  Nils Asmussen,  Marcus Vlp",Data Engineering Workshops (ICDEW); 2015 31st IEEE International Conference on,2015,6.0,GoogleScholar,1321913.0
45351,1815075, Evolving ensemble-clustering to a feedback-driven process," Martin Hahmann,  Dirk Habich,  Wolfgang Lehner",Data Mining Workshops (ICDMW); 2010 IEEE International Conference on,2010,6.0,GoogleScholar,1321914.0
45354,1815076, SpMacho-Optimizing Sparse Linear Algebra Expressions with Probabilistic Density Estimation.," David Kernert,  Frank Khler,  Wolfgang Lehner", EDBT,2015,5.0,GoogleScholar,1321915.0
45356,1815077, Modular Data Clustering-Algorithm Design beyond MapReduce.," Martin Hahmann,  Dirk Habich,  Wolfgang Lehner", EDBT/ICDT Workshops,2014,5.0,GoogleScholar,1321916.0
45358,1815078,Optimized renewable energy forecasting in local distribution networks," Robert Ulbricht,  Ulrike Fischer,  Wolfgang Lehner,  Hilko Donker",Proceedings of the Joint EDBT/ICDT 2013 Workshops,2013,5.0,GoogleScholar,1321917.0
45362,1815079, Exploiting graphic card processor technology to accelerate data mining queries in sap netweaver bia," Christoph Weyerhaeuser,  Tobias Mindnich,  Franz Faerber,  Wolfgang Lehner",Data Mining Workshops; 2008. ICDMW'08. IEEE International Conference on,2008,5.0,GoogleScholar,1321918.0
45366,1815081,Energy Elasticity on Heterogeneous Hardware using Adaptive Resource Reconfiguration LIVE," Annett Ungethm,  Thomas Kissinger,  Willi-Wolfram Mentzel,  Dirk Habich,  Wolfgang Lehner",Proceedings of the 2016 International Conference on Management of Data,2016,4.0,GoogleScholar,1321919.0
45370,1815082, POIESIS: a tool for quality-aware ETL process redesign," Vasileios Theodorou,  Alberto Abell Gamazo,  Maik Thiele,  Wolfgang Lehner",Proceedings of the 18th International Conference on Extending Database Technology,2015,4.0,GoogleScholar,1321920.0
45377,1815087,Data Structure Engineering For Byte-Addressable Non-Volatile Memory," Ismail Oukid,  Wolfgang Lehner",Proceedings of the 2017 ACM International Conference on Management of Data,2017,2.0,GoogleScholar,1321921.0
45381,1815088, Towards a web-scale data management ecosystem demonstrated by SAP HANA," Franz Faerber,  Jonathan Dees,  Martin Weidner,  Stefan Baeuerle,  Wolfgang Lehner",Data Engineering (ICDE); 2015 IEEE 31st International Conference on,2015,3.0,GoogleScholar,1321922.0
45384,1815089, ECAST: A Benchmark Framework for Renewable Energy Forecasting Systems.," Robert Ulbricht,  Ulrike Fischer,  Lars Kegel,  Dirk Habich,  Hilko Donker,  Wolfgang Lehner", EDBT/ICDT Workshops,2014,3.0,GoogleScholar,1321923.0
45387,1815091, Robust and distributed top-n frequent-pattern mining with SAP BW accelerator," Thomas Legler,  Wolfgang Lehner,  Jan Schaffner,  Jens Krger", Proceedings of the VLDB Endowment,2009,3.0,GoogleScholar,1321924.0
45390,1815093, Memory management techniques for large-scale persistent-main-memory systems," Ismail Oukid,  Daniel Booss,  Adrien Lespinasse,  Wolfgang Lehner,  Thomas Willhalm,  Grgoire Gomes", Proceedings of the VLDB Endowment,2017,2.0,GoogleScholar,1321925.0
45394,1815094, Insights into the Comparative Evaluation of Lightweight Data Compression Algorithms.," Patrick Damme,  Dirk Habich,  Juliana Hildebrandt,  Wolfgang Lehner", EDBT,2017,2.0,GoogleScholar,1321926.0
45396,1815095, Topology-aware optimization of big sparse matrices and matrix multiplications on main-memory systems," David Kernert,  Wolfgang Lehner,  Frank Khler",Data Engineering (ICDE); 2016 IEEE 32nd International Conference on,2016,2.0,GoogleScholar,1321927.0
45404,1815101, The data center under your desk: how disruptive is modern hardware for DB system design?,Wolfgang Lehner, Proceedings of the VLDB Endowment,2017,1.0,GoogleScholar,1321928.0
45409,1815103,Web-based Benchmarks for Forecasting Systems: The ECAST Platform," Robert Ulbricht,  Claudio Hartmann,  Martin Hahmann,  Hilko Donker,  Wolfgang Lehner",Proceedings of the 2016 International Conference on Management of Data,2016,1.0,GoogleScholar,1321929.0
45416,1815107,The Dresden Database Systems Group,Wolfgang Lehner, ACM SIGMOD Record,2017,0.0,GoogleScholar,1321930.0
45421,1815109, Model Kit for Lightweight Data Compression Algorithms.," Juliana Hildebrandt,  Dirk Habich,  Patrick Damme,  Wolfgang Lehner", EDBT,2016,0.0,GoogleScholar,1321931.0
45433,1815117, Special section on large-scale analytics," Wolfgang Lehner,  Michael J Franklin", The VLDB Journal,2012,0.0,GoogleScholar,1321932.0
45436,1815118, Global Slope Change Synopses for Measurement Maps," Frank Rosenthal,  Ulrike Fischer,  Peter B Volk,  Wolfgang Lehner",Data Mining; 2009. ICDM'09. Ninth IEEE International Conference on,2009,0.0,GoogleScholar,1321933.0
45441,1815121,FOEDUS: OLTP Engine for a Thousand Cores and NVRAM,Hideaki Kimura,SIGMOD '15 Proceedings of the 2015 ACM SIGMOD International Conference on Management of Data,2015,57.0,GoogleScholar,1321934.0
45452,1815128, Mostly-optimistic concurrency control for highly contended dynamic workloads on a thousand cores,"Tianzheng Wang,Hideaki Kimura",PVLDB,2016,12.0,GoogleScholar,1321935.0
45457,1815129,Compression aware physical database design," Hideaki Kimura,  Vivek Narasayya,  Manoj Syamala",PVLDB,2011,6.0,GoogleScholar,1321936.0
45469,1815137,The complexity of reasoning about pattern-based XML schemas,"Gjergji Kasneci,Thomas Schwentick",PODS,2007,10.0,GoogleScholar,1321937.0
45476,1815140, DBrev: Dreaming of a Database Revolution.," Gjergji Kasneci,  Jurgen Van Gael,  Thore Graepel", CIDR,2011,2.0,GoogleScholar,1321938.0
45479,1815141, LTD-RBM: Robust and Fast Latent Truth Discovery Using Restricted Boltzmann Machines,"Klaus Broelemann,Thomas Gottron,Gjergji Kasneci",Data Engineering (ICDE); 2017 IEEE 33rd International Conference on,2017,2.0,GoogleScholar,1321939.0
45484,1815143,Iterative parallel data processing with stratosphere: an inside look,"Stephan Ewen,Sebastian Schelter,Kostas Tzoumas,Daniel Warneke,Volker Markl",SIGMOD Conference,2013,30.0,GoogleScholar,1321940.0
45490,1815145,Efficient sample generation for scalable meta learning,"Sebastian Schelter,Juan Soto,Volker Markl,Douglas Burdick,Berthold Reinwald,Alexandre V. Evfimievski",Data Engineering (ICDE); 2015 IEEE 31st International Conference on,2015,10.0,GoogleScholar,1321941.0
45494,1815146,Scaling data mining in massively parallel dataflow systems,Sebastian Schelter,PVLDB,2017,0.0,ACM,1321942.0
45508,1815154,Preserving Privacy in Social Networks Against Neighborhood Attacks,"Bin Zhou,Jian Pei",Data Engineering; 2008. ICDE 2008. IEEE 24th International Conference on,2008,683.0,GoogleScholar,1321943.0
45520,1815163,QC-trees: an efficient summary structure for semantic OLAP," Laks VS Lakshmanan,  Jian Pei,  Yan Zhao",Proceedings of the 2003 ACM SIGMOD international conference on Management of data,2003,204.0,GoogleScholar,1321944.0
45531,1815170,Probabilistic path queries in road networks: traffic uncertainty aware path selection,"Ming Hua,Jian Pei",EDBT,2010,109.0,GoogleScholar,1321945.0
45552,1815187,Answering aggregate keyword queries on relational databases using minimal group-bys,"Bin Jiang,Jian Pei",EDBT,2009,55.0,Aminer,1321946.0
45584,1815204,Continuous K-Means Monitoring with Low Reporting Cost in Sensor Networks,"Ming Hua,Man Ki Lau,Jian Pei,Kui Wu",SIGMOD Conference,2009,27.0,Aminer,1321947.0
45593,1815206,Continuous Influence Maximization: What Discounts Should We Offer to Social Network Users?," Yu Yang,  Xiangbo Mao,  Jian Pei,  Xiaofei He",SIGMOD Conference,2016,25.0,GoogleScholar,1321948.0
45598,1815207, Outlier detection on uncertain data: Objects; instances; and inferences," Bin Jiang,  Jian Pei",Data Engineering (ICDE); 2011 IEEE 27th International Conference on,2011,25.0,GoogleScholar,1321949.0
45600,1815208,On pruning for top-k ranking in uncertain databases,"Daxin Jiang,Jian Pei,Aidong Zhang",PVLDB,2005,25.0,Aminer,1321950.0
45613,1815214, Mining statistically significant sequential patterns," Ccile Low-Kam,  Chedy Rassi,  Mehdi Kaytoue,  Jian Pei",Data Mining (ICDM); 2013 IEEE 13th International Conference on,2013,20.0,GoogleScholar,1321951.0
45618,1815216, On shortest unique substring queries," Jian Pei,  Wush Chi-Hsuan Wu,  Mi-Yen Yeh",Data Engineering (ICDE); 2013 IEEE 29th International Conference on,2013,18.0,GoogleScholar,1321952.0
45622,1815217,A data-adaptive and dynamic segmentation index for whole matching on time series,"Yang Wang,Peng Wang,Jian Pei,Wei Wang,Sheng Huang",PVLDB,2013,17.0,GoogleScholar,1321953.0
45627,1815218,Towards data mining benchmarking: a test bed for performance study of frequent pattern mining," Jian Pei,  Runying Mao,  Kan Hu,  Hua Zhu", ACM SIGMOD Record,2000,17.0,GoogleScholar,1321954.0
45630,1815219,Using high dimensional indexes to support relevance feedback based interactive images retrieval," Junqi Zhang,  Xiangdong Zhou,  Wei Wang,  Baile Shi,  Jian Pei",Proceedings of the 32nd international conference on Very large data bases,2006,16.0,GoogleScholar,1321955.0
45633,1815220,MobileMiner: a real world case study of data mining in mobile communication,"Tengjiao Wang,Bishan Yang,Jun Gao,Dongqing Yang,Shiwei Tang,Haoyu Wu,Kedong Liu,Jian Pei",SIGMOD Conference,2009,15.0,GoogleScholar,1321956.0
45643,1815226,DiMaC: a system for cleaning disguised missing data," Lingyang Chu,  Shuhui Wang,  Siyuan Liu,  Qingming Huang,  Jian Pei", Proceedings of the VLDB Endowment,2015,1.0,ACM,1321957.0
45651,1815230, Community preserving lossy compression of social networks," Hossein Maserrat,  Jian Pei",Data Mining (ICDM); 2012 IEEE 12th International Conference on,2012,8.0,GoogleScholar,1321958.0
45654,1815231, SOCQET: semantic OLAP with compressed cube and summarization," Laks VS Lakshmanan,  Jian Pei,  Yan Zhao",Proceedings of the 2003 ACM SIGMOD international conference on Management of data,2003,8.0,GoogleScholar,1321959.0
45662,1815235, COMMIX: towards effective web information extraction; integration and query answering," Tengjiao Wang,  Shiwei Tang,  Dongqing Yang,  Jun Gao,  Yuqing Wu,  Jian Pei",Proceedings of the 2002 ACM SIGMOD international conference on Management of data,2002,7.0,GoogleScholar,1321960.0
45664,1815236, Tracking Influential Individuals in Dynamic Networks," Yu Yang,  Zhefeng Wang,  Jian Pei,  Enhong Chen", IEEE Transactions on Knowledge and Data Engineering,2017,5.0,GoogleScholar,1321961.0
45676,1815244,Aggregate queries on probabilistic record linkages," Ming Hua,  Jian Pei",Proceedings of the 15th International Conference on Extending Database Technology,2012,3.0,GoogleScholar,1321962.0
45682,1815247, Activity Maximization by Effective Information Diffusion in Social Networks," Zhefeng Wang,  Yu Yang,  Jian Pei,  Lingyang Chu,  Enhong Chen", IEEE Transactions on Knowledge and Data Engineering,2017,1.0,GoogleScholar,1321963.0
45689,1815251, Price Information Patterns in Web Search Advertising: An Empirical Case Study on Accommodation Industry," Guanting Tang,  Yupin Yang,  Jian Pei",Data Mining (ICDM); 2013 IEEE 13th International Conference on,2013,0.0,GoogleScholar,1321964.0
45694,1815254,Personalizing entity detection and recommendation with a fusion of web log mining techniques," Kathleen Tsoukalas,  Bin Zhou,  Jian Pei,  Davor Cubranic",Proceedings of the 12th International Conference on Extending Database Technology: Advances in Database Technology,2009,0.0,GoogleScholar,1321965.0
45699,1815256, Vgram: Improving performance of approximate queries on string collections using variable-length grams," Chen Li,  Bin Wang,  Xiaochun Yang",Proceedings of the 33rd international conference on Very large data bases,2007,205.0,GoogleScholar,1321966.0
45702,1815257,Cost-based variable-length-gram selection for string collections to support approximate queries efficiently," Xiaochun Yang,  Bin Wang,  Chen Li",Proceedings of the 2008 ACM SIGMOD international conference on Management of data,2008,111.0,GoogleScholar,1321967.0
45706,1815267,Secure XML publishing without information leakage in the presence of data inference,"Xiaochun Yang, Chen Li",VLDB '04,2004/8/1,23.0,GoogleScholar,1321968.0
45712,1815260, Efficient direct search on compressed genomic data," Xiaochun Yang,  Bin Wang,  Chen Li,  Jiaying Wang,  Xiaohui Xie",Data Engineering (ICDE); 2013 IEEE 29th International Conference on,2013,18.0,SemanticScholar,1321969.0
45719,1815262,Weave amino acid sequences for protein secondary structure prediction," Xiaochun Yang,  Bin Wang",Proceedings of the 8th ACM SIGMOD workshop on Research issues in data mining and knowledge discovery,2003,13.0,ACM,1321970.0
45732,1815266,Cache-aware parallel approximate matching and join algorithms using BWT," Jiaying Wang,  Xiaochun Yang,  Bin Wang",Proceedings of the Joint EDBT/ICDT 2013 Workshops,2013,5.0,GoogleScholar,1321971.0
45740,1815268, ALAE: Accelerating local alignment with affine gap exactly in biosequence databases," Xiaochun Yang,  Honglei Liu,  Bin Wang", Proceedings of the VLDB Endowment,2012,3.0,GoogleScholar,1321972.0
45749,1815274, A meta-language for MDX queries in eLog Business Solution," Sonia Bergamaschi,  Matteo Interlandidi,  Mario Longo,  Laura Po,  Maurizio Vincini",Data Engineering (ICDE); 2012 IEEE 28th International Conference on,2012,2.0,GoogleScholar,1321973.0
45754,1815277, Efficiently processing XML queries over fragmented repositories with PartiX," Alexandre Andrade,  Gabriela Ruberg,  Fernanda Baio,  Vanessa P Braganholo,  Marta Mattoso", International Conference on Extending Database Technology,2006,44.0,GoogleScholar,1321974.0
